,tab_code,表章項目,cat01_code,産業,cat02_code,就業状態,cat03_code,性別,area_code,地域,time_code,時間軸（月次）,unit,value,annotation
3488,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2014000909,2014年9月,万人,4444,
3489,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2014001010,2014年10月,万人,4454,
3490,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2014001111,2014年11月,万人,4489,
3491,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2014001212,2014年12月,万人,4508,
3492,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000101,2015年1月,万人,4531,
3493,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000202,2015年2月,万人,4520,
3494,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000303,2015年3月,万人,4521,
3495,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000404,2015年4月,万人,4491,
3496,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000505,2015年5月,万人,4443,
3497,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000606,2015年6月,万人,4426,
3498,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000707,2015年7月,万人,4466,
3499,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000808,2015年8月,万人,4462,
3500,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015000909,2015年9月,万人,4408,
3501,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015001010,2015年10月,万人,4437,
3502,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015001111,2015年11月,万人,4487,
3503,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2015001212,2015年12月,万人,4482,
3504,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000101,2016年1月,万人,4465,
3505,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000202,2016年2月,万人,4502,
3506,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000303,2016年3月,万人,4516,
3507,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000404,2016年4月,万人,4445,
3508,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000505,2016年5月,万人,4409,
3509,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000606,2016年6月,万人,4366,
3510,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000707,2016年7月,万人,4391,
3511,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000808,2016年8月,万人,4393,
3512,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016000909,2016年9月,万人,4370,
3513,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016001010,2016年10月,万人,4386,
3514,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016001111,2016年11月,万人,4427,
3515,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2016001212,2016年12月,万人,4411,
3516,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000101,2017年1月,万人,4438,
3517,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000202,2017年2月,万人,4485,
3518,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000303,2017年3月,万人,4479,
3519,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000404,2017年4月,万人,4397,
3520,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000505,2017年5月,万人,4344,
3521,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000606,2017年6月,万人,4323,
3522,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000707,2017年7月,万人,4351,
3523,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000808,2017年8月,万人,4338,
3524,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017000909,2017年9月,万人,4321,
3525,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017001010,2017年10月,万人,4345,
3526,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017001111,2017年11月,万人,4376,
3527,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2017001212,2017年12月,万人,4380,
3528,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000101,2018年1月,万人,4372,
3529,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000202,2018年2月,万人,4347,
3530,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000303,2018年3月,万人,4296,
3531,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000404,2018年4月,万人,4238,
3532,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000505,2018年5月,万人,4235,
3533,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000606,2018年6月,万人,4246,
3534,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000707,2018年7月,万人,4262,
3535,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000808,2018年8月,万人,4236,
3536,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018000909,2018年9月,万人,4218,
3537,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018001010,2018年10月,万人,4211,
3538,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018001111,2018年11月,万人,4221,
3539,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2018001212,2018年12月,万人,4271,
3540,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000101,2019年1月,万人,4294,
3541,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000202,2019年2月,万人,4267,
3542,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000303,2019年3月,万人,4218,
3543,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000404,2019年4月,万人,4195,
3544,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000505,2019年5月,万人,4184,
3545,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000606,2019年6月,万人,4174,
3546,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000707,2019年7月,万人,4200,
3547,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000808,2019年8月,万人,4177,
3548,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019000909,2019年9月,万人,4147,
3549,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019001010,2019年10月,万人,4137,
3550,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019001111,2019年11月,万人,4175,
3551,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2019001212,2019年12月,万人,4194,
3552,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000101,2020年1月,万人,4233,
3553,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000202,2020年2月,万人,4225,
3554,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000303,2020年3月,万人,4198,
3555,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000404,2020年4月,万人,4253,
3556,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000505,2020年5月,万人,4221,
3557,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000606,2020年6月,万人,4210,
3558,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000707,2020年7月,万人,4224,
3559,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000808,2020年8月,万人,4188,
3560,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020000909,2020年9月,万人,4179,
3561,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020001010,2020年10月,万人,4159,
3562,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020001111,2020年11月,万人,4165,
3563,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2020001212,2020年12月,万人,4191,
3564,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000101,2021年1月,万人,4225,
3565,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000202,2021年2月,万人,4206,
3566,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000303,2021年3月,万人,4203,
3567,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000404,2021年4月,万人,4170,
3568,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000505,2021年5月,万人,4171,
3569,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000606,2021年6月,万人,4142,
3570,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000707,2021年7月,万人,4136,
3571,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000808,2021年8月,万人,4147,
3572,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021000909,2021年9月,万人,4152,
3573,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021001010,2021年10月,万人,4178,
3574,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021001111,2021年11月,万人,4188,
3575,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2021001212,2021年12月,万人,4188,
3576,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000101,2022年1月,万人,4226,
3577,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000202,2022年2月,万人,4215,
3578,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000303,2022年3月,万人,4180,
3579,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000404,2022年4月,万人,4116,
3580,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000505,2022年5月,万人,4102,
3581,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000606,2022年6月,万人,4071,
3582,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000707,2022年7月,万人,4085,
3583,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000808,2022年8月,万人,4086,
3584,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022000909,2022年9月,万人,4071,
3585,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022001010,2022年10月,万人,4095,
3586,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022001111,2022年11月,万人,4139,
3587,01,実数(人口),000,全産業,09,非労働力人口,0,総数,00000,全国,2022001212,2022年12月,万人,4150,
3588,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000101,2000年1月,万人,1256,
3589,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000202,2000年2月,万人,1270,
3590,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000303,2000年3月,万人,1245,
3591,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000404,2000年4月,万人,1232,
3592,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000505,2000年5月,万人,1212,
3593,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000606,2000年6月,万人,1220,
3594,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000707,2000年7月,万人,1231,
3595,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000808,2000年8月,万人,1224,
3596,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000000909,2000年9月,万人,1221,
3597,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000001010,2000年10月,万人,1212,
3598,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000001111,2000年11月,万人,1219,
3599,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2000001212,2000年12月,万人,1248,
3600,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000101,2001年1月,万人,1297,
3601,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000202,2001年2月,万人,1300,
3602,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000303,2001年3月,万人,1272,
3603,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000404,2001年4月,万人,1253,
3604,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000505,2001年5月,万人,1247,
3605,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000606,2001年6月,万人,1264,
3606,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000707,2001年7月,万人,1267,
3607,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000808,2001年8月,万人,1256,
3608,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001000909,2001年9月,万人,1282,
3609,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001001010,2001年10月,万人,1290,
3610,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001001111,2001年11月,万人,1287,
3611,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2001001212,2001年12月,万人,1309,
3612,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000101,2002年1月,万人,1358,
3613,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000202,2002年2月,万人,1361,
3614,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000303,2002年3月,万人,1323,
3615,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000404,2002年4月,万人,1311,
3616,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000505,2002年5月,万人,1318,
3617,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000606,2002年6月,万人,1319,
3618,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000707,2002年7月,万人,1316,
3619,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000808,2002年8月,万人,1307,
3620,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002000909,2002年9月,万人,1332,
3621,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002001010,2002年10月,万人,1333,
3622,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002001111,2002年11月,万人,1356,
3623,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2002001212,2002年12月,万人,1367,
3624,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000101,2003年1月,万人,1397,
3625,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000202,2003年2月,万人,1403,
3626,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000303,2003年3月,万人,1367,
3627,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000404,2003年4月,万人,1348,
3628,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000505,2003年5月,万人,1332,
3629,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000606,2003年6月,万人,1334,
3630,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000707,2003年7月,万人,1357,
3631,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000808,2003年8月,万人,1362,
3632,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003000909,2003年9月,万人,1369,
3633,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003001010,2003年10月,万人,1378,
3634,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003001111,2003年11月,万人,1382,
3635,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2003001212,2003年12月,万人,1394,
3636,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000101,2004年1月,万人,1434,
3637,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000202,2004年2月,万人,1437,
3638,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000303,2004年3月,万人,1422,
3639,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000404,2004年4月,万人,1387,
3640,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000505,2004年5月,万人,1375,
3641,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000606,2004年6月,万人,1386,
3642,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000707,2004年7月,万人,1388,
3643,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000808,2004年8月,万人,1382,
3644,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004000909,2004年9月,万人,1407,
3645,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004001010,2004年10月,万人,1413,
3646,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004001111,2004年11月,万人,1417,
3647,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2004001212,2004年12月,万人,1424,
3648,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000101,2005年1月,万人,1445,
3649,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000202,2005年2月,万人,1459,
3650,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000303,2005年3月,万人,1440,
3651,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000404,2005年4月,万人,1409,
3652,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000505,2005年5月,万人,1391,
3653,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000606,2005年6月,万人,1398,
3654,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000707,2005年7月,万人,1404,
3655,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000808,2005年8月,万人,1406,
3656,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005000909,2005年9月,万人,1389,
3657,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005001010,2005年10月,万人,1393,
3658,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005001111,2005年11月,万人,1420,
3659,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2005001212,2005年12月,万人,1439,
3660,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000101,2006年1月,万人,1455,
3661,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000202,2006年2月,万人,1461,
3662,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000303,2006年3月,万人,1440,
3663,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000404,2006年4月,万人,1416,
3664,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000505,2006年5月,万人,1396,
3665,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000606,2006年6月,万人,1401,
3666,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000707,2006年7月,万人,1416,
3667,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000808,2006年8月,万人,1410,
3668,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006000909,2006年9月,万人,1409,
3669,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006001010,2006年10月,万人,1406,
3670,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006001111,2006年11月,万人,1437,
3671,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2006001212,2006年12月,万人,1450,
3672,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000101,2007年1月,万人,1472,
3673,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000202,2007年2月,万人,1457,
3674,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000303,2007年3月,万人,1437,
3675,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000404,2007年4月,万人,1411,
3676,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000505,2007年5月,万人,1396,
3677,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000606,2007年6月,万人,1404,
3678,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000707,2007年7月,万人,1421,
3679,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000808,2007年8月,万人,1426,
3680,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007000909,2007年9月,万人,1425,
3681,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007001010,2007年10月,万人,1423,
3682,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007001111,2007年11月,万人,1447,
3683,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2007001212,2007年12月,万人,1469,
3684,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000101,2008年1月,万人,1479,
3685,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000202,2008年2月,万人,1476,
3686,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000303,2008年3月,万人,1470,
3687,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000404,2008年4月,万人,1430,
3688,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000505,2008年5月,万人,1403,
3689,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000606,2008年6月,万人,1435,
3690,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000707,2008年7月,万人,1459,
3691,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000808,2008年8月,万人,1435,
3692,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008000909,2008年9月,万人,1453,
3693,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008001010,2008年10月,万人,1452,
3694,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008001111,2008年11月,万人,1466,
3695,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2008001212,2008年12月,万人,1482,
3696,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000101,2009年1月,万人,1501,
3697,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000202,2009年2月,万人,1506,
3698,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000303,2009年3月,万人,1494,
3699,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000404,2009年4月,万人,1460,
3700,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000505,2009年5月,万人,1454,
3701,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000606,2009年6月,万人,1484,
3702,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000707,2009年7月,万人,1492,
3703,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000808,2009年8月,万人,1485,
3704,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009000909,2009年9月,万人,1494,
3705,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009001010,2009年10月,万人,1498,
3706,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009001111,2009年11月,万人,1518,
3707,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2009001212,2009年12月,万人,1534,
3708,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000101,2010年1月,万人,1525,
3709,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000202,2010年2月,万人,1545,
3710,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000303,2010年3月,万人,1510,
3711,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000404,2010年4月,万人,1489,
3712,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000505,2010年5月,万人,1493,
3713,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000606,2010年6月,万人,1486,
3714,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000707,2010年7月,万人,1502,
3715,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000808,2010年8月,万人,1506,
3716,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010000909,2010年9月,万人,1499,
3717,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010001010,2010年10月,万人,1513,
3718,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010001111,2010年11月,万人,1534,
3719,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2010001212,2010年12月,万人,1542,
3720,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000101,2011年1月,万人,1542,
3721,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000202,2011年2月,万人,1548,
3722,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000303,2011年3月,万人,…,
3723,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000404,2011年4月,万人,…,
3724,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000505,2011年5月,万人,…,
3725,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000606,2011年6月,万人,…,
3726,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000707,2011年7月,万人,…,
3727,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000808,2011年8月,万人,…,
3728,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011000909,2011年9月,万人,1545,
3729,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011001010,2011年10月,万人,1548,
3730,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011001111,2011年11月,万人,1549,
3731,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2011001212,2011年12月,万人,1559,
3732,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000101,2012年1月,万人,1574,
3733,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000202,2012年2月,万人,1575,
3734,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000303,2012年3月,万人,1571,
3735,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000404,2012年4月,万人,1547,
3736,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000505,2012年5月,万人,1550,
3737,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000606,2012年6月,万人,1540,
3738,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000707,2012年7月,万人,1561,
3739,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000808,2012年8月,万人,1567,
3740,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012000909,2012年9月,万人,1555,
3741,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012001010,2012年10月,万人,1550,
3742,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012001111,2012年11月,万人,1577,
3743,01,実数(人口),000,全産業,09,非労働力人口,1,男,00000,全国,2012001212,2012年12月,万人,1608,
